Prod	ProductCode	PlanDate	DecisionDate	PDD	Cash	Stock	Increase	StockSum
SH	SH600348	20050415	20050519	20050623	0.32	0	0	0
SH	SH600348	20060311	20060418	20060609	0.5	0	0	0
SH	SH600348	20070417	20070524	20070711	0.655	0	0	0
SH	SH600348	20080426	20080701	20080715	0.47	0.5	0.5	1
SH	SH600348	20090418	20090619	20090731	0.45	0	0	0
SH	SH600348	20100423	20100514	20100608	0.38	1.5	0	1.5
SH	SH600348	20110423	20110521	20110701	0.1	0	0	0
SH	SH600348	20120424	20120519	20120704	0.2	0	0	0
SH	SH600348	20130426	20130518	20130705	0.286	0	0	0
SH	SH600348	20140425	20140516	20140709	0.117	0	0	0
SH	SH600350	20030327	20030604	20030620	0.11	0	0	0
SH	SH600350	20040318	20040609	20040629	0.04	0	0	0
SH	SH600350	20050310	20050520	20050705	0.1	0	0	0
SH	SH600350	20060323	20060414	20060606	0.13	0	0	0
SH	SH600350	20070310	20070523	20070706	0.125	0	0	0
SH	SH600350	20080308	20080521	20080711	0.156	0	0	0
SH	SH600350	20090403	20090603	20090724	0.166	0	0	0
SH	SH600350	20100327	20100417	20100629	0.088	0	0	0
SH	SH600350	20110226	20110319	20110511	0.104	0	0	0
SH	SH600350	20120327	20120609	20120730	0.155	0	0	0
SH	SH600350	20130330	20130605	20130723	0.126	0	0	0
SH	SH600350	20140329	20140621	20140704	0.151	0	0	0
SH	SH600351	20030408	20030513	20030617	0.14	0	0	0
SH	SH600351	20040302	20040416	20040525	0.18	0	0.5	0.5
SH	SH600351	20050301	20050527	20050729	0.02	0	0	0
SH	SH600351	20060328	20060609	20060802	0.18	0	0	0
SH	SH600351	20070313	20070526	20070719	0.12	0	0	0
SH	SH600351	20090305	20090326	20090420	0.2	0	1	1
SH	SH600351	20100305	20100512	20100528	0.1	0.5	0.5	1
SH	SH600351	20110223	20110624	20110718	0.05	0	0	0
SH	SH600351	20130426	20130517	20130625	0.05	0	0	0
SH	SH600352	20040302	20040406	20040511	0.2	0	1	1
SH	SH600352	20050301	20050401	20050428	0.1	0	0.3	0.3
SH	SH600352	20060328	20060428	20060619	0.1	0	0	0
SH	SH600352	20070329	20070508	20070605	0.1	0	0	0
SH	SH600352	20090330	20090421	20090605	0.2	0	1	1
SH	SH600352	20100316	20100407	20100527	0.1	0	0	0
SH	SH600352	20110409	20110430	20110615	0.1	0	0	0
SH	SH600352	20120428	20120519	20120605	0.1	0	0	0
SH	SH600352	20130416	20130507	20130517	0.17	0	0	0
SH	SH600352	20140405	20140429	20140618	0.27	0	0	0
SH	SH600353	20030416	20030527	20030711	0.28	0	0	0
SH	SH600353	20040331	20040514	20040702	0.05	0	0.15	0.15
SH	SH600353	20050415	20050518	20050711	0.12	0	0	0
SH	SH600353	20110422	20110617	20110701	0.05	0.2	0.8	1
SH	SH600353	20130412	20130524	20130711	0.13	0	0	0
SH	SH600354	20040318	20040420	20040604	0.1	0	0	0
SH	SH600354	20050416	20050623	20050810	0.04	0	0	0
SH	SH600354	20120329	20120419	20120504	0	0	1.2	1.2
SH	SH600355	20030301	20030422	20030515	0.4	0	1	1
SH	SH600356	20010414	20010529	20010614	0.1	0	0	0
SH	SH600356	20020315	20020427	20020607	0.05	0	0	0
SH	SH600356	20030312	20030415	20030529	0.05	0	0	0
SH	SH600356	20040317	20040421	20040603	0.2	0	0	0
SH	SH600356	20050112	20050308	20050426	0.1	0	0	0
SH	SH600356	20060125	20060325	20060519	0.05	0	0	0
SH	SH600356	20070301	20070324	20070518	0.2	0	0	0
SH	SH600356	20080307	20080404	20080523	0.126	0	0	0
SH	SH600356	20090314	20090404	20090526	0.227	0	0	0
SH	SH600356	20100305	20100624	20100817	0.381	0	0	0
SH	SH600356	20110305	20110407	20110530	0.096	0.2	0	0.2
SH	SH600356	20120202	20120302	20120313	0.101	0	0	0
SH	SH600356	20130423	20130514	20130527	0.118	0	0	0
SH	SH600358	20020729	20020830	20020916	0	0	0.5	0.5
SH	SH600358	20040413	20040514	20040825	0	0	0.8	0.8
SH	SH600358	20080422	20080516	20081216	0.023	0	0	0
SH	SH600359	20000315	20000422	20000523	0.25	0	0	0
SH	SH600359	20010210	20010315	20010508	0.25	0	0	0
SH	SH600359	20030408	20030522	20030716	0.1	0	0	0
SH	SH600359	20050308	20050701	20050825	0.2	0	0	0
SH	SH600359	20060418	20060526	20060720	0.1	0	0	0
SH	SH600359	20070410	20070511	20070705	0.05	0	0	0
SH	SH600359	20080305	20080409	20080602	0.1	0	0	0
SH	SH600359	20100302	20100326	20100518	0.1	0	0	0
SH	SH600360	20020204	20020518	20020710	0.1	0	0	0
SH	SH600360	20040324	20040426	20040616	0.1	0	0	0
SH	SH600360	20050416	20050517	20050711	0.05	0	0	0
SH	SH600360	20050827	20050927	20051028	0	0	1	1
SH	SH600360	20080329	20080426	20080509	0	0	1	1
SH	SH600360	20100423	20100514	20100629	0.05	0	0	0
SH	SH600360	20110416	20110507	20110524	0.011	0.1	0.2	0.3
SH	SH600360	20120229	20120321	20120427	0.05	0	0	0
SH	SH600360	20130427	20130518	20130624	0.02	0	0	0
SH	SH600360	20140308	20140329	20140513	0.02	0	0	0
SH	SH600361	20030520	20030621	20030729	0.2	0	0	0
SH	SH600361	20040406	20040511	20040528	0.2	0	1	1
SH	SH600361	20050304	20050413	20050606	0.2	0	0	0
SH	SH600361	20060328	20060428	20060517	0	0	0.3	0.3
SH	SH600361	20070427	20070518	20070702	0.2	0	0	0
SH	SH600361	20080426	20080517	20080701	0	0	0.3	0.3
SH	SH600361	20090312	20090402	20090518	0.1	0	0	0
SH	SH600361	20100409	20100430	20100618	0.1	0	0	0
SH	SH600361	20110422	20110513	20110627	0.15	0	0	0
SH	SH600361	20120424	20120516	20120621	0.08	0	0	0
SH	SH600361	20130427	20130518	20130624	0.07	0	0	0
SH	SH600361	20140422	20140514	20140710	0.06	0	0	0
SH	SH600362	20020412	20020613	20020701	0.05	0	0	0
SH	SH600362	20030409	20030612	20030630	0.03	0	0	0
SH	SH600362	20040312	20040521	20040602	0.12	0	0	0
SH	SH600362	20050311	20050523	20050603	0.12	0	0	0
SH	SH600362	20060420	20060616	20060629	0.192	0	0	0
SH	SH600362	20070419	20070627	20070710	0.4	0	0	0
SH	SH600362	20080326	20080610	20080623	0.3	0	0	0
SH	SH600362	20090401	20090627	20090713	0.08	0	0	0
SH	SH600362	20100331	20100618	20100702	0.1	0	0	0
SH	SH600362	20110330	20110610	20110722	0.2	0	0	0
SH	SH600362	20110826	20111207	20111220	0.2	0	0	0
SH	SH600362	20120328	20120620	20120710	0.5	0	0	0
SH	SH600362	20130327	20130615	20130724	0.5	0	0	0
SH	SH600363	20010425	20010528	20010704	0.04	0	0	0
SH	SH600363	20020327	20020430	20020520	0.06	0	0.5	0.5
SH	SH600363	20030311	20030422	20030603	0.08	0	0	0
SH	SH600363	20040323	20040427	20040617	0.08	0	0	0
SH	SH600363	20050426	20050630	20050818	0.05	0	0	0
SH	SH600363	20060321	20060519	20060529	0.05	0	0	0
SH	SH600363	20060426	20060519	20060714	0	0	0.5	0.5
SH	SH600363	20070424	20070703	20070827	0.035	0	0	0
SH	SH600363	20080429	20080624	20080814	0.04	0	0	0
SH	SH600363	20090331	20090623	20090813	0.02	0	0	0
SH	SH600363	20100427	20100618	20100805	0.02	0	0	0
SH	SH600363	20110426	20110701	20110805	0.02	0	0	0
SH	SH600363	20120229	20120606	20120723	0.025	0	0	0
SH	SH600363	20130423	20130531	20130719	0.018	0	0	0
SH	SH600365	20030411	20030516	20030708	0.1	0	0	0
SH	SH600366	20010228	20010413	20010426	0.15	0	0.5	0.5
SH	SH600366	20020308	20020427	20020520	0.15	0	0.5	0.5
SH	SH600366	20030312	20030512	20030529	0.15	0	0	0
SH	SH600366	20050225	20050409	20050511	0.2	0	0	0
SH	SH600366	20060223	20060429	20060612	0.1	0	0.3	0.3
SH	SH600366	20070303	20070508	20070524	0.1	0	0	0
SH	SH600366	20080426	20080517	20080623	0.15	0	0	0
SH	SH600366	20090328	20090427	20090521	0.15	0	0	0
SH	SH600366	20100330	20100421	20100525	0.2	0	0	0
SH	SH600366	20110428	20110526	20110613	0.1	0.3	0	0.3
SH	SH600366	20120417	20120519	20120702	0.15	0	0	0
SH	SH600366	20130423	20130622	20130704	0.3	0	0	0
SH	SH600366	20140429	20140523	20140617	0.15	0	0	0
SH	SH600367	20020226	20020330	20020416	0.2	0.1	0.2	0.3
SH	SH600367	20030416	20030517	20030610	0.2	0.2	0.2	0.4
SH	SH600367	20040317	20040429	20040521	0.1	0.3	0.3	0.6
SH	SH600367	20050317	20050426	20050614	0.1	0	0	0
SH	SH600367	20080326	20080428	20080520	0.1	0	0	0
SH	SH600367	20130412	20130509	20130703	0.035	0	0	0
SH	SH600367	20140404	20140426	20140521	0.01	0	0	0
SH	SH600368	20010321	20010511	20010615	0.1	0	0	0
SH	SH600368	20020321	20020517	20020621	0.09	0	0	0
SH	SH600368	20030321	20030606	20030716	0.09	0	0	0
SH	SH600368	20040323	20040514	20040624	0.1	0	0	0
SH	SH600368	20050323	20050527	20050624	0.08	0	0	0
SH	SH600368	20060321	20060527	20060616	0.06	0	0	0
SH	SH600368	20070214	20070414	20070521	0.07	0	0	0
SH	SH600368	20080321	20080412	20080606	0.07	0	0	0
SH	SH600368	20090414	20090522	20090714	0.06	0	0	0
SH	SH600368	20100302	20100611	20100702	0.08	0	0	0
SH	SH600368	20110301	20110322	20110506	0.11	0	0	0
SH	SH600368	20120327	20120426	20120612	0.065	0.25	0.25	0.5
SH	SH600368	20130312	20130403	20130520	0.03	0	0	0
SH	SH600368	20140410	20140516	20140707	0.021	0	0	0
SH	SH600369	20010407	20010517	20010622	0.1	0	0	0
SH	SH600369	20020404	20020521	20020701	0.05	0	0	0
SH	SH600369	20110726	20111112	20111128	0.55	0	0	0
SH	SH600369	20130326	20130427	20130613	0.1	0	0	0
SH	SH600369	20140305	20140329	20140522	0.12	0	0	0
SH	SH600370	20040330	20040511	20040527	0.15	0	0	0
SH	SH600370	20050204	20050310	20050404	0.18	0	0	0
SH	SH600370	20060228	20060401	20060418	0.28	0	0	0
SH	SH600370	20060729	20060912	20060921	0	0	0.8	0.8
SH	SH600370	20070216	20070313	20070323	0.05	0	0	0
SH	SH600370	20080329	20080422	20080513	0.05	0	0	0
SH	SH600370	20100313	20100413	20100426	0.1	0	0	0
SH	SH600370	20110319	20110412	20110422	0.1	0	0	0
SH	SH600370	20120323	20120417	20120508	0.05	0	0	0
SH	SH600370	20130330	20130507	20130524	0.05	0	0	0
SH	SH600370	20140305	20140401	20140416	0.05	0	0	0
SH	SH600371	20030410	20030513	20030528	0.03	0.1	0.45	0.55
SH	SH600371	20070210	20070307	20070320	0.1	0	0	0
SH	SH600371	20090327	20090422	20090527	0.2	0	0	0
SH	SH600371	20100320	20100415	20100517	0.2	0.1	0	0.1
SH	SH600371	20110428	20110611	20110721	0.2	0	0	0
SH	SH600371	20120330	20120425	20120615	0.3	0	0	0
SH	SH600371	20130315	20130517	20130708	0.2	0.2	0	0.2
SH	SH600372	20020330	20020517	20020619	0.16	0	0	0
SH	SH600372	20030228	20030415	20030603	0.17	0	0	0
SH	SH600372	20040406	20040616	20040720	0.1	0	0	0
SH	SH600372	20120301	20120331	20120419	0	0	0.6	0.6
SH	SH600372	20130326	20130628	20130813	0.05	0	0.3	0.3
SH	SH600373	20020227	20020508	20020626	0.02	0	0	0
SH	SH600373	20030328	20030701	20030822	0.022	0	0	0
SH	SH600373	20050401	20050701	20050819	0.012	0	0	0
SH	SH600373	20060407	20060623	20060821	0.015	0	0	0
SH	SH600373	20070329	20070623	20070816	0.015	0	0	0
SH	SH600373	20080418	20080621	20080724	0.015	0	0.5	0.5
SH	SH600373	20120310	20120411	20120511	0.8	0	0	0
SH	SH600373	20130403	20130508	20130619	0.1	0	0	0
SH	SH600373	20140328	20140426	20140623	0.2	0	0.8	0.8
SH	SH600375	20040330	20040511	20040520	0.35	0	0.5	0.5
SH	SH600375	20050416	20050517	20050623	0.2	0	0	0
SH	SH600375	20060321	20060421	20060522	0.15	0	0.5	0.5
SH	SH600375	20070306	20070330	20070521	0.1	0	0	0
SH	SH600375	20080325	20080415	20080519	0.1	0	0	0
SH	SH600375	20090321	20090411	20090525	0.1	0	0	0
SH	SH600375	20120327	20120417	20120524	0.37	0	0	0
SH	SH600375	20130426	20130517	20130530	0.35	0	0	0
SH	SH600375	20140318	20140409	20140505	0.3	0	0	0
SH	SH600376	20010817	20010919	20011031	0.05	0	0	0
SH	SH600376	20020322	20020426	20020520	0.2	0.6	0	0.6
SH	SH600376	20030411	20030523	20030710	0.2	0	0	0
SH	SH600376	20040311	20040423	20040610	0.15	0	0	0
SH	SH600376	20050312	20050428	20050616	0.1	0	0	0
SH	SH600376	20060415	20060527	20060615	0.05	0	0.5	0.5
SH	SH600376	20070330	20070519	20070703	0.05	0	0	0
SH	SH600376	20100320	20100416	20100505	0.1	0	0	0
SH	SH600376	20100813	20100901	20100914	0.05	0	0	0
SH	SH600376	20110317	20110409	20110422	0.2	0	0.3	0.3
SH	SH600376	20120323	20120421	20120515	0.15	0	0	0
SH	SH600376	20120823	20120914	20120928	0.14	0	0	0
SH	SH600376	20130411	20130504	20130520	0.24	0	0.5	0.5
SH	SH600376	20140328	20140418	20140506	0.18	0	0	0
SH	SH600377	20010412	20010609	20010615	0.09	0	0	0
SH	SH600377	20020409	20020529	20020617	0.125	0	0	0
SH	SH600377	20030321	20030516	20030604	0.13	0	0	0
SH	SH600377	20040402	20040629	20040712	0.145	0	0	0
SH	SH600377	20050321	20050519	20050603	0.145	0	0	0
SH	SH600377	20060410	20060606	20060616	0.145	0	0	0
SH	SH600377	20070326	20070614	20070702	0.19	0	0	0
SH	SH600377	20080331	20080607	20080625	0.27	0	0	0
SH	SH600377	20090330	20090618	20090707	0.27	0	0	0
SH	SH600377	20100322	20100520	20100601	0.31	0	0	0
SH	SH600377	20110321	20110512	20110607	0.36	0	0	0
SH	SH600377	20120326	20120620	20120704	0.36	0	0	0
SH	SH600377	20130323	20130608	20130705	0.36	0	0	0
SH	SH600377	20140324	20140607	20140627	0.38	0	0	0
SH	SH600378	20010316	20010417	20010427	0.08	0	0.3	0.3
SH	SH600378	20020326	20020427	20020516	0.07	0.05	0.25	0.3
SH	SH600378	20030410	20030617	20030715	0.04	0	0	0
SH	SH600378	20040316	20040420	20040429	0.1	0	0	0
SH	SH600378	20100317	20100423	20100525	0.02	0.1	0	0.1
SH	SH600378	20120317	20120421	20120528	0.02	0.1	0	0.1
SH	SH600378	20120730	20120816	20121010	0.02	0	0	0
SH	SH600378	20130316	20130416	20130515	0.07	0	0	0
SH	SH600378	20140315	20140419	20140506	0.1	0	0	0
SH	SH600379	20040320	20040518	20040712	0.1	0	0	0
SH	SH600379	20090318	20090410	20090424	0	0	0.2	0.2
SH	SH600379	20120324	20120525	20120703	0	0	0.1	0.1
SH	SH600379	20130309	20130622	20130718	0.013	0	0	0
SH	SH600379	20140228	20140419	20140519	0.024	0	0	0
SH	SH600380	20010810	20010911	20010918	0.3	0	0	0
SH	SH600380	20020420	20020522	20020603	0.3	0	0.5	0.5
SH	SH600380	20030422	20030528	20030610	0.35	0	0	0
SH	SH600380	20030827	20030930	20031117	0	0	0.5	0.5
SH	SH600380	20040330	20040510	20040520	0.19	0	0	0
SH	SH600380	20050322	20050423	20050601	0.11	0	0	0
SH	SH600380	20060228	20060331	20060525	0.16	0	0	0
SH	SH600380	20080228	20080327	20080424	0.1	0.8	0	0.8
SH	SH600380	20090421	20090516	20090608	0.12	0	0	0
SH	SH600380	20100309	20100401	20100414	0	0	0.2	0.2
SH	SH600380	20120327	20120420	20120516	0	0	0.2	0.2
SH	SH600380	20130402	20130629	20130725	0.04	0	0	0
SH	SH600380	20140325	20140618	20140710	0.04	0	0	0
SH	SH600381	20020410	20020518	20020705	0.065	0	0	0
SH	SH600381	20030218	20030327	20030521	0.068	0	0	0
SH	SH600381	20040326	20040527	20040719	0	0	1	1
SH	SH600381	20050319	20050421	20050512	0	0	0.3	0.3
SH	SH600381	20110728	20110815	20110825	0	0	0.5	0.5
SH	SH600381	20120228	20120427	20120515	0	0	0.7	0.7
SH	SH600382	20010316	20010424	20010516	0.138	0	0	0
SH	SH600382	20020329	20020430	20020529	0.15	0	0	0
SH	SH600382	20030318	20030513	20030619	0.15	0	0	0
SH	SH600382	20040320	20040422	20040614	0.15	0	0	0
SH	SH600382	20050318	20050423	20050617	0.05	0	0	0
SH	SH600382	20060318	20060422	20060630	0.05	0	0	0
SH	SH600382	20070308	20070329	20070522	0.05	0	0	0
SH	SH600382	20070823	20070913	20071019	0	0	1	1
SH	SH600382	20080318	20080410	20080522	0.03	0	0	0
SH	SH600382	20090318	20090410	20090526	0.03	0	0	0
SH	SH600382	20100326	20100416	20100602	0.03	0	0	0
SH	SH600382	20110312	20110407	20110524	0.03	0	0	0
SH	SH600382	20120310	20120406	20120524	0.03	0	0	0
SH	SH600382	20130306	20130330	20130520	0.03	0	0	0
SH	SH600382	20140128	20140308	20140424	0.03	0	0	0
SH	SH600383	20020408	20020510	20020625	0.18	0	0	0
SH	SH600383	20030328	20030430	20030529	0.25	0	0	0
SH	SH600383	20040211	20040316	20040330	0.3	0	0	0
SH	SH600383	20050328	20050430	20050530	0.33	0	0.8	0.8
SH	SH600383	20060325	20060427	20060612	0.15	0	0	0
SH	SH600383	20070216	20070313	20070416	0.238	0	0	0
SH	SH600383	20080223	20080319	20080402	0.05	0	1	1
SH	SH600383	20090418	20090509	20090602	0.1	0	0.3	0.3
SH	SH600383	20100310	20100331	20100504	0.1	0	0.8	0.8
SH	SH600383	20110318	20110429	20110602	0.06	0	0	0
SH	SH600383	20120425	20120523	20120608	0.068	0	0	0
SH	SH600383	20130412	20130516	20130618	0.08	0	0	0
SH	SH600383	20140428	20140530	20140702	0.16	0	0	0
SH	SH600386	20010315	20010619	20010731	0.1	0	0	0
SH	SH600386	20020319	20020619	20020801	0.18	0	0	0
SH	SH600386	20030228	20030607	20030718	0.32	0	0	0
SH	SH600386	20040205	20040608	20040723	0.16	0	0	0
SH	SH600386	20050412	20050621	20050812	0.06	0	0.6	0.6
SH	SH600386	20130320	20130509	20130522	0.26	0	0	0
SH	SH600387	20050328	20050429	20050627	0.1	0	0	0
SH	SH600387	20060428	20060527	20060725	0.15	0	0	0
SH	SH600387	20070426	20070519	20070611	0.1	0.15	0.35	0.5
SH	SH600387	20080328	20080430	20080702	0.1	0	0	0
SH	SH600387	20090428	20090521	20090716	0.1	0	0	0
SH	SH600387	20100331	20100421	20100609	0.2	0.3	0	0.3
SH	SH600387	20130427	20130522	20130711	0.05	0	0	0
SH	SH600388	20010227	20010410	20010522	0.06	0	0	0
SH	SH600388	20020409	20020516	20020625	0.07	0	0	0
SH	SH600388	20030422	20030529	20030721	0.07	0	0	0
SH	SH600388	20040316	20040519	20040705	0.1	0	0	0
SH	SH600388	20050428	20050618	20050720	0.12	0	0	0
SH	SH600388	20060331	20060630	20060804	0.14	0	0	0
SH	SH600388	20070308	20070525	20070702	0.37	0	0	0
SH	SH600388	20080415	20080619	20080721	0.33	0	0	0
SH	SH600388	20090224	20090319	20090401	0.45	0	0	0
SH	SH600388	20100416	20100519	20100702	0.5	0	0	0
SH	SH600388	20110331	20110521	20110701	0.48	0	0	0
SH	SH600388	20120410	20120512	20120703	0.5	0	0	0
SH	SH600388	20130426	20130518	20130603	0.4	0	1	1
SH	SH600389	20010326	20010426	20010510	0.1	0	0	0
SH	SH600389	20020326	20020429	20020528	0.05	0	0.2	0.2
SH	SH600389	20030325	20030426	20030613	0.05	0	0	0
SH	SH600389	20040330	20040510	20040603	0.1	0	0.1	0.1
SH	SH600389	20050330	20050510	20050610	0.1	0	0	0
SH	SH600389	20060328	20060418	20060609	0.1	0	0	0
SH	SH600389	20070327	20070424	20070530	0.13	0	0	0
SH	SH600389	20080226	20080325	20080509	0.1	0	0	0
SH	SH600389	20090303	20090331	20090508	0.1	0	0	0
SH	SH600389	20130319	20130414	20130524	0.16	0	0	0
SH	SH600389	20140318	20140422	20140619	0.47	0	0	0
SH	SH600390	20010406	20010509	20010605	0.1	0	0	0
SH	SH600390	20020405	20020521	20020712	0.15	0	0	0
SH	SH600390	20030328	20030517	20030709	0.14	0	0	0
SH	SH600390	20070320	20070413	20070601	0.04	0	0.5	0.5
SH	SH600390	20080311	20080409	20080603	0.05	0	0	0
SH	SH600390	20090321	20090418	20090611	0.02	0	0	0
SH	SH600390	20130423	20130517	20130709	0	0	1	1
SH	SH600391	20020208	20020320	20020513	0.21	0	0	0
SH	SH600391	20030410	20030802	20030828	0.17	0	0	0
SH	SH600391	20040302	20040403	20040513	0.15	0	0	0
SH	SH600391	20050205	20050312	20050425	0.05	0	0	0
SH	SH600391	20060207	20060311	20060418	0.05	0	0	0
SH	SH600391	20070131	20070308	20070411	0.14	0	0	0
SH	SH600391	20080222	20080403	20080522	0.25	0	0	0
SH	SH600391	20090311	20090401	20090519	0.26	0	0	0
SH	SH600391	20120411	20120517	20120625	0.06	0	0.8	0.8
SH	SH600391	20130321	20130412	20130520	0.04	0	0	0
SH	SH600391	20140322	20140425	20140623	0.03	0	0	0
SH	SH600392	20040406	20040511	20040630	0.15	0	0	0
SH	SH600392	20050426	20050531	20050718	0.05	0.2	0.3	0.5
SH	SH600392	20060425	20060530	20060720	0.02	0	0	0
SH	SH600392	20070829	20070918	20071012	0.03	0.25	0.2	0.45
SH	SH600393	20010823	20010929	20011116	0.1	1	0	1
SH	SH600393	20050321	20050425	20050616	0.1	0.3	0.2	0.5
SH	SH600393	20060322	20060513	20060706	0.05	0	0	0
SH	SH600393	20070427	20070519	20070716	0.05	0	0	0
SH	SH600393	20100408	20100429	20100621	0.1	0	0	0
SH	SH600393	20130327	20130417	20130606	0.05	0	0	0
SH	SH600393	20140326	20140416	20140613	0.1	0	0	0
SH	SH600395	20020416	20020627	20020730	0.1	0	0	0
SH	SH600395	20030429	20030725	20030811	0.1	0	0	0
SH	SH600395	20040424	20040527	20040622	0.1	0	0	0
SH	SH600395	20050426	20050527	20050617	0.1	0	0	0
SH	SH600395	20060429	20060615	20060727	0.1	0	0	0
SH	SH600395	20070428	20070519	20070626	0.12	0	0	0
SH	SH600395	20080429	20080616	20080728	0.14	0.3	0.3	0.6
SH	SH600395	20090428	20090526	20090615	0.58	0	0	0
SH	SH600395	20100430	20100521	20100712	0.45	0	0	0
SH	SH600395	20110423	20110531	20110718	0.85	0	0	0
SH	SH600395	20120421	20120526	20120716	0.85	0	0.5	0.5
SH	SH600395	20130420	20130521	20130711	0.45	0	0	0
SH	SH600396	20040306	20040430	20040527	0.05	0.2	0.5	0.7
SH	SH600396	20050301	20050402	20050525	0.025	0	0	0
SH	SH600396	20060311	20060606	20060802	0.02	0	0	0
SH	SH600396	20070321	20070413	20070606	0.025	0	0	0
SH	SH600396	20070815	20070831	20070913	0	0	0.3	0.3
SH	SH600396	20080328	20080522	20080711	0.02	0	0	0
SH	SH600396	20090411	20090506	20090618	0.02	0	0	0
SH	SH600396	20100326	20100416	20100528	0.02	0	0	0
SH	SH600396	20120328	20120630	20120813	0.03	0	0	0
SH	SH600396	20130412	20130629	20130725	0.1	0	0	0
SH	SH600396	20140331	20140425	20140516	0.15	0.5	0.5	1
SH	SH600397	20030401	20030520	20030701	0.1	0	0	0
SH	SH600397	20040406	20040511	20040701	0.14	0	0	0
SH	SH600397	20050412	20050513	20050705	0.05	0	0	0
SH	SH600397	20120828	20120913	20121105	0.5	0	0	0
SH	SH600397	20130330	20130426	20130517	0	0	1	1
SH	SH600397	20140402	20140426	20140624	0.5	0	0	0
SH	SH600398	20010328	20010508	20010613	0.2	0	0	0
SH	SH600398	20010815	20010918	20010928	0	0	0.7	0.7
SH	SH600398	20020130	20020312	20020416	0.015	0.05	0.25	0.3
SH	SH600398	20040320	20040422	20040615	0.1	0	0	0
SH	SH600398	20050129	20050319	20050524	0.1	0	0	0
SH	SH600398	20060125	20060228	20060419	0.08	0	0	0
SH	SH600398	20080426	20080530	20080617	0	0	1	1
SH	SH600398	20090421	20090513	20090616	0.05	0	0	0
SH	SH600398	20100421	20100513	20100622	0.03	0	0	0
SH	SH600398	20110310	20110407	20110427	0.1	0	0	0
SH	SH600398	20120421	20120515	20120601	0.05	0	0	0
SH	SH600398	20130423	20130515	20130701	0.05	0	0	0
SH	SH600398	20140326	20140417	20140521	0.19	0	0	0
SH	SH600399	20010406	20010511	20010607	0.05	0	0	0
SH	SH600399	20020305	20020411	20020522	0.03	0	0	0
SH	SH600399	20120428	20120526	20120720	0.02	0	0	0
SH	SH600399	20130423	20130525	20130723	0.02	0	0	0
SH	SH600400	20010320	20010508	20010619	0.05	0	0	0
SH	SH600400	20020319	20020521	20020718	0.08	0	0	0
SH	SH600400	20030228	20030422	20030624	0.1	0	0	0
SH	SH600400	20040207	20040311	20040514	0.1	0	0	0
SH	SH600400	20050315	20050419	20050527	0.11	0	0.4	0.4
SH	SH600400	20060325	20060418	20060531	0	0	0.3	0.3
SH	SH600400	20070315	20070427	20070625	0.012	0.1	0	0.1
SH	SH600400	20080318	20080410	20080526	0.02	0	0	0
SH	SH600400	20090321	20090411	20090525	0.02	0	0	0
SH	SH600400	20100327	20100420	20100609	0.02	0	0	0
SH	SH600400	20110422	20110519	20110620	0.05	0	0.3	0.3
SH	SH600400	20120310	20120406	20120521	0.02	0	0	0
SH	SH600400	20130315	20130411	20130516	0.02	0	0	0
SH	SH600400	20140315	20140411	20140515	0.03	0	0	0
SH	SH600401	20040420	20040521	20040604	0.05	0.2	0.8	1
SH	SH600401	20050426	20050528	20050622	0	0	0.8	0.8
SH	SH600401	20120327	20120418	20120608	0.14	0	0	0
SH	SH600401	20130312	20130402	20130528	0.74	0	0	0
SH	SH600401	20140430	20140521	20140612	0	0	0.16	0.16
SH	SH600403	20040722	20040824	20040908	0	0	0.8	0.8
SH	SH600403	20060303	20060411	20060424	0.05	0	0	0
SH	SH600403	20100223	20100326	20100511	0.02	0	0	0
SH	SH600403	20120229	20120321	20120411	0.7	0	0	0
SH	SH600403	20130412	20130509	20130617	0.45	0	1	1
SH	SH600403	20140416	20140507	20140704	0.15	0	0	0
SH	SH600405	20050416	20050521	20050714	0.15	0	0.2	0.2
SH	SH600405	20060418	20060520	20060713	0.05	0	0	0
SH	SH600405	20070406	20070511	20070625	0.05	0	1	1
SH	SH600405	20100430	20100527	20100714	0.05	0	0	0
SH	SH600405	20110415	20110527	20110705	0.05	0	0.2	0.2
SH	SH600406	20040217	20040323	20040402	0.2	0	0.5	0.5
SH	SH600406	20040731	20040925	20041014	0	0	0.3	0.3
SH	SH600406	20050308	20050412	20050519	0.2	0	0	0
SH	SH600406	20060228	20060411	20060531	0.1	0	0	0
SH	SH600406	20070206	20070306	20070327	0	0	0.2	0.2
SH	SH600406	20080125	20080226	20080403	0.2	0	0	0
SH	SH600406	20090217	20090311	20090428	0.1	0	0	0
SH	SH600406	20100128	20100303	20100324	0.15	1	0	1
SH	SH600406	20110129	20110224	20110325	0.1	0	1	1
SH	SH600406	20120202	20120224	20120405	0.1	0.4	0.1	0.5
SH	SH600406	20130328	20130424	20130606	0.21	0.4	0	0.4
SH	SH600406	20140328	20140424	20140619	0.1	0	0	0
SH	SH600408	20040409	20040611	20040716	0.05	0.2	0.5	0.7
SH	SH600408	20050129	20050405	20050601	0.125	0	0	0
SH	SH600408	20060304	20060629	20060822	0.1	0	0	0
SH	SH600408	20070215	20070529	20070725	0.05	0	0	0
SH	SH600408	20080202	20080227	20080328	0	0	0.8	0.8
SH	SH600408	20090307	20090331	20090525	0.05	0	0	0
SH	SH600409	20040323	20040426	20040611	0.1	0	0	0
